"","synth_XOE_001","synth_XOE_002","synth_XOE_003","synth_XOE_004","synth_XOE_005","synth_XOE_006","synth_XOE_007","synth_XOE_008","synth_XOE_009","synth_XOE_010","synth_XOE_011","synth_XOE_012","synth_XOE_013","synth_XOE_014","synth_XOE_015","synth_XOE_016","synth_XOE_017","synth_XOE_018","synth_XOE_019","synth_XOE_020","synth_XOE_021","synth_XOE_022","synth_XOE_023","synth_XOE_024","synth_XOE_025","synth_XOE_026","synth_XOE_027","synth_XOE_028","synth_XOE_029","synth_XOE_030","synth_XOE_031","synth_XOE_032","synth_XOE_033","synth_XOE_034","synth_XOE_035","synth_XOE_036","synth_XOE_037","synth_XOE_038","synth_XOE_039","synth_XOE_040","synth_XOE_041","synth_XOE_042","synth_XOE_043","synth_XOE_044","synth_XOE_045","synth_XOE_046","synth_XOE_047","synth_XOE_048","synth_XOE_049","synth_XOE_050","synth_XOE_051","synth_XOE_052","synth_XOE_053","synth_XOE_054","synth_XOE_055","synth_XOE_056","synth_XOE_057","synth_XOE_058","synth_XOE_059","synth_XOE_060","synth_XOE_061","synth_XOE_062","synth_XOE_063","synth_XOE_064","synth_XOE_065","synth_XOE_066","synth_XOE_067","synth_XOE_068","synth_XOE_069","synth_XOE_070","synth_XOE_071","synth_XOE_072","synth_XOE_073","synth_XOE_074","synth_XOE_075","synth_XOE_076","synth_XOE_077","synth_XOE_078","synth_XOE_079","synth_XOE_080","synth_XOE_081","synth_XOE_082","synth_XOE_083","synth_XOE_084","synth_XOE_085","synth_XOE_086","synth_XOE_087","synth_XOE_088","synth_XOE_089","synth_XOE_090","synth_XOE_091","synth_XOE_092","synth_XOE_093","synth_XOE_094","synth_XOE_095","synth_XOE_096","synth_XOE_097","synth_XOE_098","synth_XOE_099","synth_XOE_100"
"cg08694786",0.0280287142427725,0.0214788569742164,0.0258769383739381,0.0260623914688573,0.0223964405495994,0.0198614217898187,0.0232039290238465,0.0177567537674123,0.0212132070807826,0.0196535185988018,0.0211245602800691,0.0260182345114984,0.0216104474977283,0.0271615096764124,0.0209605134523471,0.0249086083916299,0.0189897298978521,0.020803355517443,0.033623403608273,0.0269548241712916,0.022571602748796,0.0234594372807598,0.0204415836370598,0.0334776073075476,0.0201512218006036,0.0239314370327483,0.0207211321821445,0.0257728294860756,0.031625150642033,0.0274258259533606,0.0242193572588933,0.023936435286349,0.027114211510457,0.0208512097636385,0.0281720097618337,0.0239908520360089,0.0220554832588799,0.0305015247438226,0.0237692460941178,0.0193409211130829,0.0225397316224529,0.0235697262564792,0.0320278595230283,0.0278994034099812,0.0245551665289695,0.0280375016141706,0.0283469603818766,0.027745164806906,0.0212870557441508,0.0211798479623778,0.024824032466363,0.0239715299935198,0.0225486279580132,0.0309773188222681,0.0251649736053339,0.0238062002983669,0.0311061617113249,0.0202844693218559,0.0280399484750561,0.0214308871089228,0.0251463740351734,0.0241533184727231,0.0220162120433055,0.0249573522591961,0.0209153443790441,0.0236696575832022,0.0238062002983669,0.0257887204342723,0.0216104474977283,0.0205386469365626,0.0264259222514389,0.0243729569071838,0.0238481122857967,0.0221581895123665,0.0202505655310475,0.0198614217898187,0.0218583762070965,0.0303392122234842,0.0279353436444421,0.0278994034099812,0.0232473367920918,0.0280028497683027,0.0246086696302942,0.0250782058341753,0.0223225093218061,0.0304475600256522,0.0249934163559413,0.0283556747909681,0.0252271368515044,0.0258383183317573,0.0201025398850683,0.024348645875052,0.0305015247438226,0.020739417621087,0.024221610971649,0.0295073294781581,0.0248687851109479,0.0277334817888036,0.0304538199997056,0.0240872619865829
"cg23422659",0.0224864120483959,0.0223818642005375,0.022338873699634,0.0236042922801458,0.0284110351693548,0.0241187509840606,0.0250722263324644,0.0229587741593096,0.02038560718061,0.0243964393612936,0.0221520240131924,0.0206259101526714,0.0210234308036543,0.0269504425379245,0.0200454407203884,0.0190085201300506,0.0225291468088271,0.0182335963613753,0.028300682298578,0.026644133916331,0.0207812726797751,0.0203628058179046,0.0231697897084832,0.0234858678331889,0.0217371382713602,0.0238094649281239,0.019897367646977,0.0190395119753713,0.0201065701783603,0.013501009877973,0.020243947572248,0.0204287520610047,0.0240555796078625,0.0226539208420628,0.0217780739241448,0.0256770475368777,0.0248376659302772,0.0220361980816463,0.0200160276587101,0.02038560718061,0.0259430074785003,0.0230366622044938,0.0232414274953662,0.0229587741593096,0.0315182601795435,0.0189597473018605,0.024905515781036,0.0193696630775124,0.0282013944926624,0.0223840792886032,0.0241187509840606,0.0207301630816857,0.0234208479676552,0.0210104003454727,0.0232735946174167,0.0197544997954361,0.0223545229856652,0.0229044452601517,0.0232576667375216,0.0223906564612418,0.0248659757201962,0.029845569986302,0.0237046851372604,0.0252138447559253,0.0210859955351042,0.0178751283014154,0.0294200954788478,0.0225887266680422,0.0254507331145868,0.0178569091784015,0.0219592115466704,0.0220356298071662,0.021852832457175,0.0257934604846531,0.0206634257517115,0.0264097348892438,0.0229256982923406,0.0225386000507007,0.021581005597236,0.0213812643109598,0.0169904224989202,0.0204997630239546,0.0200243681628235,0.0295813378614002,0.026824328770532,0.0176761249783257,0.0231317017396408,0.0223043676759396,0.0212740853350565,0.0231252075079124,0.0276911457989293,0.0220356298071662,0.0221141528906225,0.0210175842064663,0.0232356397258774,0.0195980818431037,0.0240089146726585,0.0195743689788468,0.0184345747791612,0.0319150684488946
"cg09131844",0.0166407696000561,0.0254153337329472,0.0216121365440514,0.0184778251987387,0.0216482539720875,0.0205489533877494,0.0219091326342179,0.0245768283615071,0.0202243307609296,0.0195068402755457,0.0173116005306767,0.0197952393515572,0.0237289211778886,0.0182684608009449,0.0176356886904224,0.0208084649061706,0.0225206378323919,0.0196880153251327,0.0192168538708353,0.0197251058165662,0.0255866401303549,0.0454642869485075,0.0192440206985621,0.0178369341042546,0.0169080531329869,0.0226161427479639,0.0211488914487109,0.0197952393515572,0.0238921004209269,0.0214088863865682,0.0200911125750519,0.0211326488630997,0.0215020856428769,0.0190645334342541,0.0267326143465699,0.0239054948752559,0.020128919604717,0.0237303338155035,0.02282472574592,0.0207849563281183,0.0167117251216757,0.0292704488376916,0.0168340151399308,0.0211015165074283,0.0190907694633528,0.0204032521854726,0.0267989996986584,0.0188258723111164,0.023089446129604,0.0237251171517174,0.023551599579336,0.0264254075365197,0.0235103982720685,0.0207849563281183,0.0221555727453555,0.0267989996986584,0.0190032361875985,0.023089446129604,0.0180664202993194,0.017547762893238,0.0248408254007429,0.0201104297288345,0.0224319944496636,0.0195171470080229,0.0268936930694831,0.0191581532661488,0.0205512806748883,0.0204315304075839,0.0198511528674998,0.0186925041381807,0.0191241800356638,0.0204428680575167,0.030550869888233,0.0226092084503505,0.0145463502184226,0.0179779947201866,0.0172056858523519,0.023134626800026,0.0175044112983364,0.0163829767097935,0.0238460549163562,0.0169033760964655,0.0204768689979566,0.0192177565766722,0.0202980865810141,0.0232621073842947,0.0190032361875985,0.0266798125294734,0.0186029977525056,0.0200508179933195,0.0190521575707175,0.0244783610640413,0.0286416857434591,0.0187063883643395,0.0178703388337432,0.0182746496201886,0.0218321849260214,0.0133137494885789,0.0199080982503356,0.0282301338717348
"cg01451920",0.832494829834721,0.590794294600371,0.837601719122865,0.847362808159986,0.804194015012329,0.815542807721871,0.764628549364159,0.667309094565264,0.764759818603275,0.579671160269335,0.728748404450064,0.681240825812277,0.817965542554878,0.824850215571011,0.657464896044888,0.831191120485483,0.839849876606865,0.82723507301945,0.758724205292469,0.766307860477314,0.685860944867572,0.620485449851945,0.665836184070545,0.702076368499726,0.544580897780886,0.631547911541781,0.616976212429628,0.643084750272196,0.748210056816859,0.764929209957755,0.766994412644398,0.742383543054037,0.744501097752836,0.815903189822528,0.780094739769379,0.830757176885638,0.724525066490021,0.777854988539614,0.704593320942643,0.906779162520014,0.695231188219975,0.847362808159986,0.728759271087329,0.71281853436608,0.62014079536496,0.766693755730845,0.717139550758771,0.735396847401039,0.525246659992602,0.686187453314861,0.758994592662967,0.909236696403714,0.782377081871627,0.800531390543149,0.815542807721871,0.749653392189965,0.699660572448884,0.871043884315198,0.772391544632168,0.78414084638344,0.759175321403951,0.767251252854686,0.789700479937562,0.881078977455936,0.684165559867588,0.671338376612761,0.557776686301797,0.650501791802796,0.593095018343794,0.634959189825521,0.684165559867588,0.618468632856361,0.68519298692985,0.596545609742031,0.869540410754438,0.735666216945428,0.711160038536757,0.518111393506038,0.659834915547632,0.776920433628799,0.816905096443245,0.541783695268601,0.799262191921081,0.815344140003405,0.639314562254732,0.564772884649929,0.751556178972919,0.804194015012329,0.753314686895699,0.827599880032289,0.895916608799619,0.822448420559911,0.782176265796175,0.735666216945428,0.633248992470861,0.817539227146289,0.671677513051073,0.615806174102777,0.277082148433492,NA
"cg11459590",0.0424956824713092,0.101290946513367,0.0323712003738337,0.0661626208830467,0.0353634119858619,0.044507905989626,0.0454311543194229,0.0316150095418932,0.048133600347401,0.0495781147785491,0.029546078160628,0.0680173500444825,0.050567689394573,0.0396822287809798,0.0458551443092965,0.0602977250495841,0.0315357694328285,0.0759660837988824,0.033301843892326,0.0641418338873243,0.0298975944977895,0.0478708579334761,0.102640856893037,0.0800991536068481,0.0508092526227159,0.0333543086218462,0.0477128965327736,0.059633436405363,0.0452073452499706,0.0502557179521199,0.0381801058020063,0.0477423362648774,0.0261326050972877,0.0666137773828926,0.0408795582027513,0.0256853801226989,0.0290837109273645,0.0534061033788054,0.0324798642538743,0.0485528116543579,0.0579713094964023,0.0349226679603685,0.0323988346703577,0.0512890390529793,0.0816956797178791,0.0353729827693219,0.046494110075543,0.040690568416945,0.0390127905867972,0.0468296995365515,0.0495781147785491,0.039484057396422,0.0485726215050834,0.0531464645657755,0.0466849177681144,0.0633936611097621,0.0371233118994967,0.0367532661789347,0.0442318393773258,0.033750272460214,0.0342850493810862,0.037662319831189,0.0440575417542993,0.0391010876172525,0.0381801058020063,0.0552395009644184,0.0457200919085757,0.0396313317774257,0.0343338893787314,0.0793916112044012,0.0433201215196859,0.046859901204704,0.0427292655149607,0.0491105015400315,0.0409225925597271,0.0456434468025274,0.0268692849896573,0.0450996916397101,0.0391010876172525,0.0425351563108126,0.0420288174250612,0.0545581747574682,0.0441281443858745,0.0431153029511292,0.0631670220336935,0.0340550491336658,0.0504951568690418,0.0465060604734031,0.0278166792426788,0.0263864367331167,0.0479300884880205,0.0482973085692323,0.033721941693174,0.0508414015393281,0.0533549719859586,0.0624880128823538,0.041358826277124,0.0523588063463796,0.097818339162735,0.0295059104229433
"cg22697572",0.388182222740247,0.409300153049342,0.472695536228929,0.475719507185585,0.360132721932888,0.286079732065839,0.31560655629336,0.37861535195362,0.367825183352256,0.399907081017759,0.298354816386851,0.405265916727563,0.320787576268795,0.246507872089595,0.422545783679401,0.331414597664524,0.471201797511676,0.434754876378604,0.493157531788241,0.34849526393805,0.498172693352881,0.456435114709933,0.409980563291404,0.367153491137043,0.422346705909582,0.449698075209504,0.375813245269998,0.432907508917682,0.276814772388169,0.414488622935912,0.320151523051282,0.457370014775738,0.452204126208002,0.461533161951863,0.402017777129168,0.408333117685203,0.356769453345856,0.388526266568273,0.376606906230545,0.352658813266846,0.340637190743023,0.339467095505047,0.421816544898678,0.379627489842216,0.415366501049414,0.42541980584413,0.479923458460634,0.280967457568392,0.353438640145473,0.355575384463967,0.375169656586377,0.238168575197243,0.367245505246936,0.291160567124367,0.352476605420749,0.441346768148652,0.396084906192272,0.353106801820763,0.396538892904395,0.390893817097084,0.468373783566325,0.375813245269998,0.398662774848682,0.415745814465645,0.302662678461827,0.381353392540602,0.394071531132677,0.404396439740702,0.435729378041501,0.424241924882489,0.398662774848682,0.475719507185585,0.413374603016187,0.465114163442204,0.292454716853366,0.385005723799526,0.375463733611375,0.44225157256635,0.249039024209051,0.353043749282093,0.404244726575579,0.449035364404003,0.309035714090851,0.395926630896808,0.461117182192522,0.41606543671183,0.248779040822105,0.354199652125865,0.416514281658989,0.355575384463967,0.34438979360777,0.41606543671183,0.443124369965741,0.42791803914027,0.283318883971161,0.472317216898432,0.392828603883985,0.302662678461827,0.376606906230545,0.385881514689603
"cg01370179",0.0702027037854911,0.401526628747998,0.044247258847588,0.0460839884298069,0.0570238884411559,0.0511874953113906,0.403220372272294,0.0508601182310439,0.0530785977212572,0.0359561147307965,0.0345256707577228,0.413882641680163,0.0525267366898503,0.405547545889031,0.478406333772226,0.432411823867253,0.0635992880056516,0.110983327593745,0.0639194177533322,0.0468421516474443,0.426055708964668,0.0426146898566446,0.351357485282358,0.0643756730122128,0.0455968755151673,0.419952901178192,0.36129088463626,0.0432177136670986,0.0572347611133836,0.0381232145265967,0.0419699536345738,0.387108010878321,0.0308966673740145,0.0436261019334016,0.0562184454097069,0.395125782248053,0.0481071309651335,0.424330022578325,0.441350199462952,0.394620258621931,0.0730069706583943,0.0619798241709421,0.409367479469803,0.0436518570008636,0.435771381109376,0.0532278789587918,0.406565317485875,0.0938308898782916,0.427848552286089,0.0413960907553979,0.0424232144644697,0.0750675901239819,0.0631379503027471,0.356938438777068,0.325189089277083,0.0918158406244333,0.374480482652343,0.0403010095181294,0.0619798241709421,0.420879209909816,0.42579646752197,0.332403905276525,0.0390565275062649,0.0545983882139846,0.0499458738222717,0.420758784287785,0.411484536034598,0.436868433221334,0.420879209909816,0.40699685564644,0.0498054235541315,0.0735115778048517,0.0316397105818865,0.419343513717709,0.41315538180374,0.0507108777416837,0.440457102829624,0.0654878045733531,0.329470434460581,0.463693394514914,0.426771822525508,0.436271966910645,0.355565369189882,0.368612331484583,0.421866507475237,0.0316144768182838,0.0512222800009007,0.0617808930986965,0.0429773662725031,0.057311173682941,0.0554549956343373,0.424330022578325,0.050399407442243,0.025955935948464,0.367629572061756,0.0372563446861072,0.0327537614024691,0.0288861634890793,0.376542282583474,0.39560727005688
"cg11903177",0.96135043975714,0.951209664670101,0.940738712120048,0.918598424246922,0.93958066588792,0.960175093947968,0.955643511659628,0.956869323722443,0.959836560021427,0.957150524044174,0.959788167092396,0.955409833131625,0.951282673558452,0.94780386542948,0.95325109573563,0.953931974996131,0.960316674938252,0.963760180175401,0.947577369548529,0.953280445166849,0.9197478247857,0.957854590512031,0.948115075264198,0.96135043975714,0.956314516609904,0.951837159360126,0.953898010819862,0.954806843723362,0.950054987866952,0.955957274168896,0.935439500057067,0.928586089998426,0.949036532067467,0.952814781117693,0.953214873438919,0.948751229719651,0.954695255962752,0.933937142084481,0.959642613642452,0.906513322784818,0.918441912029501,0.959705951901988,0.953605130487127,0.949612487804752,0.954851191699867,0.953738145320105,0.961106037838284,0.95559708509077,0.952872237453363,0.949036532067467,0.94897704838735,0.960611837187817,0.93821637077888,0.916652826218153,0.950004768360067,0.954427681955562,0.956332467894048,0.947410878382143,0.954679593065318,0.946572685284802,0.960175093947968,0.959705951901988,0.947514597248553,0.959699365628824,0.955460600986579,0.950779489346988,0.951975359456815,0.950950847184681,0.945656118388681,0.958717826945922,0.95710352774096,0.942417273932471,0.952485020818646,0.957157987482792,0.952989305778793,0.951913725274072,0.952674028612838,0.955569703773609,0.961106037838284,0.9453471155442,0.943443411910439,0.953893089631413,0.964807442363695,0.957658076808699,0.952764368072611,0.940232601650129,0.956188155529648,0.950058958301955,0.958106879932413,0.953114957530395,0.953554362162863,0.959191611207063,0.93404875489738,0.94932226916591,0.952165600010768,0.9453471155442,0.958383365244828,0.952793016628736,0.904774098733661,0.957084567686906
"cg23279756",0.476257584067618,NA,0.628959066868895,0.607137485200558,0.536096262372534,0.447727229067406,0.501322368489768,0.583760298354327,0.604182822816696,0.563499337364275,0.543410845717198,0.688861254527443,0.475258299694412,0.644717399320356,0.373276437504596,0.397287475184591,0.625761721596346,NA,0.454370754238839,0.351371847610925,0.550705619278587,0.56727809220759,0.5435028949614,0.546348792867947,0.471870660711631,0.523835260829872,0.536490629802937,0.655875156403629,0.53190860032553,0.533503719039977,0.34242672534097,0.431677533140598,0.680389899030018,0.569150442604459,0.673512197383505,0.64488228883595,0.636310643147061,0.297211128434532,0.612025294514871,0.328836246174157,0.482990095872681,0.383354305788753,0.61335470229719,0.589352887540896,0.417194614453971,0.594685447097926,0.455145211607662,0.44272490479824,0.592538915115688,0.572519068233804,0.422224849982353,0.363776250466212,0.259331814423789,0.498673342723564,0.425572618904933,0.557405896491141,0.593438334671025,0.570278779533706,0.58301509326732,0.459588826679401,0.446254446385442,0.673849685565566,0.318961830600551,0.199014326016559,0.53834375089524,0.53360303014461,0.586190316567087,0.457066348311594,0.680389899030018,0.549205274056139,0.351399873706606,0.595222353937962,0.376488404003855,0.259331814423789,0.571532018774336,0.545658657588247,0.512778442537267,0.570273537707359,0.300126200869127,0.658890201021644,0.546506325175464,0.407346778739933,0.310949600524369,0.542290160431502,0.576585752227112,0.334024851072799,0.464770522197242,0.644997626633865,0.665041559348649,0.721861148285564,0.744699532363857,0.409072979936283,0.546506325175464,0.48376800674922,0.416602050049749,0.61335470229719,0.534319095291764,0.534833493248023,0.305745628099888,0.179145659992791
"cg22988655",0.0371902446817282,0.0249657598167709,0.0261411513168448,0.0370692281742823,0.0307565626509092,0.173176019399129,0.0388418603443337,0.0294137013533193,0.0369005399928473,0.0221421849900846,0.0482407303033816,0.030598891496254,0.0269443839832649,0.0293069348263128,0.0320702201453172,0.0247130384745496,0.0307068708882541,0.022479070383115,0.0287869935327042,0.0355967317140804,0.024454774073755,0.0263122543341687,0.0256415829426107,0.0256010023478362,0.0297993874352376,0.0323231087553092,0.0319984882952045,0.0257632833610963,0.0292450311699149,0.0264242282716062,0.0282093744044448,0.025193914286886,0.0481479193910284,0.0235089211310642,0.0300122098773227,0.0308034978108881,0.0327077901077788,0.0285182375223972,0.0283071258105174,0.039613595374106,0.0411447802395701,0.0287869935327042,0.0326294623260165,0.0356442405710181,0.0350792161345835,0.0355955173730275,0.0340164304221686,0.0332686200601691,0.0287757188838769,0.0305767111579208,0.0283311096374422,0.0291814043178329,0.029541705707571,0.036314959039296,0.0265208613425211,0.0305767111579208,0.0385135958850331,0.0331474251760744,0.0376618293680461,0.03308716684198,0.0458048490176445,0.0344778198505038,0.0350792161345835,0.0303308705665076,0.0318599422267605,0.0274164387644417,0.0293069348263128,0.0287479898040332,0.0252055479376609,0.0392751297692975,0.0265785877269869,0.0279475721060414,0.0216479478477506,0.0254429841178468,0.022298519878477,0.0281395736840812,0.0350809472866738,0.0388418603443337,0.034307672222925,0.0261787019235229,0.0321128855967152,0.0242994368725765,0.0439085850580376,0.0252572749750179,0.0371961361960763,0.0253182832008618,0.0352978140489036,0.029359754113586,0.0403415308097004,0.0264242282716062,0.0303963172244719,0.0356442405710181,0.0505861453784101,0.0354399928888764,0.0389155810594986,0.0462821700456889,0.0306357713868222,0.0274228316842016,0.0257342139460168,0.0327802214415591
"cg17991604",0.0110657334400796,0.0165151799926417,0.0129562338411845,0.0108529030291706,0.0113480461376603,0.00905982325473864,0.0153714430231414,0.0108088498923764,0.00909296638046101,0.0116600300288273,0.0172599694242668,0.0160832123967379,0.00981003125883773,0.00947895699889043,0.0119569146388344,0.0102735322260572,0.0124032737627478,0.0110025106264864,0.00943992804125608,0.0106350622228639,0.0144112643959658,0.0115130040099304,0.0098572899658041,0.00880702699915645,0.00938720175777364,0.00970848303701787,0.00874143305860637,0.0126972755406845,0.0094376392905397,0.00879036710797158,0.0104879866397044,0.011351618664139,0.0100093024033275,0.0098572899658041,0.00994289357918748,0.00925680632327265,0.00940070348593229,0.00845643587691274,0.00995275204008066,0.00840768322018353,0.01029200828676,0.0117899289384493,0.0112073712557611,0.0106985764755442,0.0100215979963793,0.0100428474464311,0.00996137158813685,0.0117059545075253,0.0104879866397044,0.00748416600203592,0.00855945119504681,0.0100859160656849,0.00748416600203592,0.0114132199537511,0.00947731264808802,0.00887799672923347,0.00999342608414071,0.0100941998081492,0.00992601173311781,0.00953126129740774,0.0144112643959658,0.0106885839649981,0.0116193063436802,0.00919340518145288,0.00995208741180369,0.00874263743780284,0.0106515364318187,0.0116193063436802,0.011161119183488,0.011216227280214,0.00875153616497407,0.0108529030291706,0.0121876588643256,0.00827309656806316,0.00958360457206931,0.0122357652572032,0.010499431670656,0.00945236211869642,0.00981873409272286,0.00882292618709122,0.0116675246780156,0.0108992750132019,0.0116532278134194,0.0125156303079311,0.0114365205433046,0.0124454395892699,0.0105453326901732,0.00868215224386261,0.0125789535614311,0.00952621265539644,0.011028052098207,0.0119945702537978,0.0100864575362486,0.0100236763722202,0.0108113828917755,0.00790024510884382,0.0129290527749317,0.0103592761608891,0.0115622195587351,0.0106171164158061
"cg20226218",0.0275743926144092,0.0324027249399155,0.0282875783108163,0.0266358701777724,0.030775966372061,0.0314688114245183,0.0297343970413077,0.0286109206770422,0.0248425512426108,0.0322237420504884,0.0445685263474439,0.0327412594817089,0.034466358798145,0.0279839274021329,0.030775966372061,0.0376444620751521,0.0364756393960916,0.0325618578824206,0.0278253035769129,0.0326821268269638,0.0338237226251171,0.0283370649211496,0.02506968674036,0.0281822432069281,0.0289866541712344,0.0316239436866115,0.0256628548598193,0.0251258797050349,0.0300834869623885,0.0311550305054855,0.0311111376576357,0.0284547335608023,0.0262498856418188,0.0382305125734255,0.0392694581453257,0.0297599695785361,0.0317013602395471,0.0284709181187411,0.0356993665804274,0.0241160212330079,0.03408529363448,0.0283405531606291,0.0296183083352244,0.0325713841178186,0.040241473078385,0.0391728950661003,0.0303600632873748,0.0364866319491363,0.0281092420730022,0.034466358798145,0.0299587270449689,0.0317597735125533,0.0287711402324595,0.0308953678274633,0.0318460362979528,0.0362427941852334,0.0336244091702565,0.0314688114245183,0.0341074096147412,0.0264278526748494,0.0303600632873748,0.0311111376576357,0.0303371437193229,0.0361089971206545,0.0335303997363609,0.0370882792533287,0.0269544469761073,0.0324001955732263,0.02808174171047,0.0254392243665571,0.0287723521312178,0.0284547335608023,0.0333450159067021,0.0287288145906985,0.0244580131003518,0.0341837530576706,0.0364953825291887,0.0327412594817089,0.0347531033198221,0.031459294603706,0.0339882003188564,0.0273199044177487,0.0297034310582816,0.0230423807830001,0.0316366317287055,0.0295811771406962,0.0252977470136793,0.03408529363448,0.0332443914089269,0.030941261488364,0.0445685263474439,0.0327412594817089,0.0321644464554781,0.0295237375571344,0.0328408645492,0.0304537013969076,0.0331204952939981,0.0498159400376597,0.0305961264419573,0.0254328431994988
"cg08611470",0.0230251032926853,0.017304633846842,0.0134503302376262,0.0180764453805376,0.0169964600407641,0.0141419899207705,0.0202063675183755,0.0175939524980809,0.0208588655973806,0.0173739808305192,0.0172329644957797,0.0182174071619986,0.0167661652731955,0.0213111458588184,0.018039016359975,0.0172213839928135,0.0167884505486113,0.0166692932768798,0.0149860405552304,0.0178170952654172,0.0130223126298476,0.0143084893605175,0.0174611087716218,0.0153914400898955,0.019334111659336,0.0194632157642117,0.0178191108560004,0.0170685196103531,0.0160772231285094,0.0162045777578117,0.0183595783119265,0.0162625843345182,0.0170986967708437,0.0154139697963044,0.019016788348343,0.0188117221979204,0.0167661652731955,0.0193813771615116,0.0167884505486113,0.018227692566782,0.0176482317945265,0.0163697078232312,0.0184506209566853,0.0165328008563494,0.0157978156850469,0.0170418176301587,0.00200602135936352,0.0147820755760898,0.020784508848547,0.0190208742073735,0.0144723641290987,0.0180318675571274,0.0208588655973806,0.0210811178224444,0.0158939055535463,0.012958756772008,0.0152205380015402,0.0178110395878318,0.0194860054860108,0.013965105085274,0.0164354823996584,0.0227084238243764,0.0143725052733166,0.0205017145496919,0.0150509323813061,0.0212242715571224,0.0182602173199558,0.0185856154820715,0.0197458461192611,0.0166606069121598,0.0177373853070119,0.0155475153051876,0.0156579486814725,NA,0.0164954138170801,0.0176703144461044,0.018801916244315,0.0218506107045354,0.020298626531105,0.0193147814836833,0.0169230194646907,0.0166755700148183,0.0219240164773536,0.0175540395514672,0.0157454098285634,0.0172977625707122,0.0182584056217261,0.0162063805750444,0.0186617753991905,0.0176947281932672,0.0170024270945643,0.0143570732035942,0.0169601803394034,0.0153914400898955,0.017548221112033,0.0148822889867274,0.0234642184581376,0.0202984504078187,0.0232478371110132,0.0172644883980429
"cg16773043",0.955923433044205,0.970226278108258,0.964096570812065,0.963322370603693,0.957927023641892,0.961526178505787,0.966863356336439,0.959439646286224,0.957927023641892,0.965177139554836,0.963774997149599,0.961475949575784,0.965090239162791,0.956225705370108,0.951364504071767,0.953663970692971,0.956185070693179,0.958460118035135,0.967865562599793,0.976227549127745,0.959439646286224,0.945303780523323,0.962385402011821,0.959340737391601,0.962382517052203,0.953157330252881,0.961526178505787,0.966666835293854,0.966070152202501,0.951024950120693,0.97522658840243,0.965562808140418,0.967078319197618,0.973877475079532,0.959840288046164,0.968373649238423,0.9578731012094,0.95135384330966,0.963608443339906,0.933760652876418,0.977295231243576,0.961138908418068,0.965514188383777,0.981118794199152,0.977435722533439,0.959560521337522,0.946343762065663,0.965177139554836,0.977295231243576,0.97200606642381,0.956356074059832,0.974716357423188,0.950986667838228,0.957919692473609,0.946033949362911,0.944720642279191,0.946033949362911,0.945003404141755,0.952727819180547,0.948525688405433,0.947934881047709,0.963322370603693,0.964096570812065,0.959648327337313,0.964608844096936,0.971743482680036,0.947203680224711,0.9724974122426,0.962773067039636,0.977550485671317,0.957514630759916,0.967465076422346,0.963117232420813,0.956690170737292,0.94103868381458,0.967312002962295,0.952409815890207,0.966470115195036,0.959325500244991,0.938012522784564,0.960726962513633,0.942834037359292,0.967795520282977,0.97522658840243,0.971071054382849,0.966088849420094,0.9547123067793,0.957014975438617,0.95539523601882,0.9702507851815,0.946383920512336,0.95829780602006,0.943769429098984,0.963669916119165,0.959701141902008,0.913308555391885,0.957624941658473,0.955519106784377,0.97221166979412,0.970159015844131
"cg17359064",0.0344666989729776,0.0358884628211007,0.027679349925729,0.0296268985748979,0.02945714655437,0.0289080113648086,0.0268938562492204,0.0294889051713127,0.0269773559202585,0.0303702497217609,0.0460909153719052,0.0389596454847962,0.0267595470724567,0.0264511905405614,0.0255300127644555,0.0385044710420121,0.0340151459720311,0.0261068415548865,0.0258143482026452,0.0394430397841096,0.0308354981282882,0.0278815338668027,0.0277004807291693,0.0298635574052507,0.0339934635037438,0.0293618767987781,0.0361281508054795,0.0288574459088173,0.029495425507004,0.0276666469604412,0.0275187039981545,0.0316022422920276,0.0330423166597624,0.0357056410753212,0.0354006829607306,0.0334101477027447,0.0327379456062387,0.0311769717442294,0.0298307361075726,0.0264854200004743,0.0264701235190316,0.0356069504774485,0.0839943633042496,0.0324996630875806,0.0311477901194996,0.0330798468398573,0.0346329612869515,0.0270358998619127,0.0291512790541429,0.0351401528823861,0.0313196329779982,0.0291916185957123,0.0324480906494145,0.0335771625062224,0.0301904163602451,0.0284218763444653,0.0346439468302558,0.0388845474010786,0.0302667634515056,0.0325674511701102,0.0302477008370081,0.0361044475659061,0.032564951449768,0.0277327095453584,0.037777222590202,0.0250603530838517,0.0252743504134892,0.0347834520099766,0.0289266816814692,0.0293435706160977,0.0424289717637932,0.0334327747810439,0.0295136284823751,0.0281668155372595,0.0356980958684542,0.0282936066799732,NA,0.0386088304361237,0.0290156478690238,0.0385543286357508,0.0261989500642809,0.02729363870467,0.0266976989455562,0.0314465152347481,0.0306536852087962,0.0265583967270209,0.0274973418059653,0.0249091632168189,0.0289266816814692,0.0315778995150727,0.0244250937643075,0.027774170322415,0.0413409845533541,0.0404211956631604,0.031078935349169,0.0274286208987974,0.0274973418059653,0.042151424241545,0.032527793070771,0.0377592056442434
